"0xA013","0xA013","Versatel","Versatel (Russia)","2003-07-14"
"0xA014","0xA014","Chongqing Cable","Chongqing Municipality, PRC","2003-07-14"
"0XA015","0XA015","Guizhou Cable","Guizhou Province, PRC","2003-07-14"
"0xA016","0xA016","Hathway Cable","Hathway Cable and Datacom, India","2003-07-14"
"0xA017","0xA017","RCN","Rogers Cable Network, USA","2003-07-14"
"0xA018","0xA040","(NDS satellite services)","(NDS to be allocated)","2003-07-14"
"0xA401","0xA401","ARD","ARD-Sternpunkte","2008-03-31"
"0xA509","0xA509","Welho Cable Network Helsinki","Welho","2007-09-24"
"0xA600","0xA600","Madritel","Madritel (Spain)","2003-07-14"
"0xA602","0xA602","Tevel","Tevel (Israel) (NDS)","2003-07-14"
"0xA603","0xA603","Globo Cabo (to be recycled)","Globo Cabo (Brazil) (NDS)","2003-07-14"
"0xA604","0xA604","Cablemas (to be recycled)","Cablemas (Mexico) (NDS)","2003-07-14"
"0xA605","0xA605","INC National Cable Network","Information Network Centre of SARFT (PRC) (NDS)","2003-07-14"
"0xA606","0xA607","Pepcom GmbH","Pepcom GmbH","2012-02-07"
"0xA751","0xA751","Grant Investrade Limited","Grant Investrade Limited","2015-06-10"
"0xA75A","0xA75A","NCTV","NCTV","2017-02-16"
"0xA900","0xA900","M-net Telekommunikations GmbH","M-net Telekommunikations GmbH","2012-03-29"
"0xA910","0xA910","TRICOM","TRICOM","2014-05-13"
"0xF000","0xF000","SMALL CABLE NETWORKS","(Small cable network network operators)","1970-01-01"
"0xF001","0xF001","Kabel Deutschland","Kabel Deutschland","2013-11-28"
"0xF002","0xF002","Deutsche Telekom AG","Deutsche Telekom AG","2014-01-17"
"0xF010","0xF010","Telefónica Cable","Telefónica Cable SA","1970-01-01"
"0xF020","0xF020","Cable and Wireless Communication","Cable and Wireless Communications","1970-01-01"
"0xF100","0xF100","Casema","Casema N.V .","1970-01-01"
"0xF101","0xF101","Tele Columbus AG","Tele Columbus AG","2019-11-05"
"0xF750","0xF750","Telewest Communications Cable Network","Telewest Communications Plc  ","1970-01-01"
"0xF751","0xF751","OMNE Communications","OMNE Communications Ltd.","1970-01-01"
"0xFBFC","0xFBFC","MATAV","MATAV (Israel ) (NDS)","2003-07-14"
"0xFBFD","0xFBFD","Com Hem ab","Com Hem ab","1970-01-01"
"0xFBFE","0xFBFE","TPS","La Télévision Par Satellite","1970-01-01"
"0xFBFF","0xFBFF","Sky Italia","Sky Italia Spa.","1970-01-01"
"0xFC10","0xFC10","Rhône Vision Cable","Rhône Vision Cable","1970-01-01"
"0xFC41","0xFC41","France Telecom Cable","France Telecom  ","1970-01-01"
"0xFD00","0xFD00","National Cable Network","Lyonnaise Communications","1970-01-01"
"0xFE00","0xFE00","TeleDenmark Cable TV","TeleDenmark","1970-01-01"
"0xFEC0","0xFEFF","Network Interface Modules","Common Interface  ","1970-01-01"
"0xFF00","0xFFFA","Private_temporary_use","ETSI","1970-01-01"
